id,link_id,genus,species,sex,category,trait,value,reference,credit,email,notes,,
,Lasioglossum_fulvicorne_4,Lasioglossum,Lasioglossum fulvicorne,Female,Behaviour,Voltinism,Univoltine,http://www.bwars.com/bee/halictidae/lasioglossum-fulvicorne,G W Allen,,,,
,Lasioglossum_fulvicorne_5,Lasioglossum,Lasioglossum fulvicorne,Female,Behaviour,Nest building,Soil,http://www.bwars.com/bee/halictidae/lasioglossum-fulvicorne,G W Allen,,,,
,Andrena_tibialis_1,Andrena,Andrena tibialis,Female,Behaviour,Diet,Polylectic,https://www.flickr.com/photos/63075200@N07/sets/72157639949497173/,Steven Falk,,,,
,Andrena_tibialis_2,Andrena,Andrena tibialis,Female,Behaviour,Voltinism,Univoltine,https://www.flickr.com/photos/63075200@N07/sets/72157639949497173/,Steven Falk,,,,
,Andrena_tibialis_3,Andrena,Andrena tibialis,Female,Behaviour,Sociality,Solitary,,,,,,
,Andrena_tibialis_4,Andrena,Andrena tibialis,Female,Behaviour,Voltinism,Univoltine,,,,,,
,Andrena_gravida_1,Andrena,Andrena gravida,Female,Behaviour,Nest building,Soil,http://www.bwars.com/bee/andrenidae/andrena-gravida,M Edwards,,,,
,Andrena_gravida_2,Andrena,Andrena gravida,Female,Behaviour,Diet,Polylectic,http://www.bwars.com/bee/andrenidae/andrena-gravida,M Edwards,,,,
,Andrena_gravida_3,Andrena,Andrena gravida,Female,Behaviour,Voltinism,Univoltine,http://www.bwars.com/bee/andrenidae/andrena-gravida,M Edwards,,,,
,Andrena_gravida_4,Andrena,Andrena gravida,Female,Behaviour,Sociality,Solitary,http://www.bwars.com/bee/andrenidae/andrena-gravida,M Edwards,,,,
,Halictus_rubicundus_1,Halictus,Halictus rubicundus,Female,Behaviour,Diet,Polylectic,http://www.discoverlife.org/20/q?search=Halictus+rubicundus,Andrej Gogala,,,,
,Halictus_rubicundus_2,Halictus,Halictus rubicundus,Female,Behaviour,Nest building,Soil,http://www.discoverlife.org/20/q?search=Halictus+rubicundus,Andrej Gogala,,,,
,Halictus_rubicundus_3,Halictus,Halictus rubicundus,Female,Behaviour,Nest building,Excavator,http://www.bwars.com/bee/halictidae/halictus-rubicundus,M Edwards,,,,
,Halictus_rubicundus_4,Halictus,Halictus rubicundus,Female,Behaviour,Sociality,Eusocial,http://www.bwars.com/bee/halictidae/halictus-rubicundus,M Edwards,,,,
,Halictus_rubicundus_5,Halictus,Halictus rubicundus,Female,Behaviour,Voltinism,Univoltine,http://www.bwars.com/bee/halictidae/halictus-rubicundus,M Edwards,,,,
,Lasioglossum_calceatum_1,Lasioglossum,Lasioglossum calceatum,Female,Behaviour,Diet,Polylectic,http://www.discoverlife.org/mp/20q?search=Lasioglossum+calceatum&flags=subgenus:,Andrej Gogala,,,,
,Lasioglossum_calceatum_2,Lasioglossum,Lasioglossum calceatum,Female,Behaviour,Nest building,Excavator,http://www.discoverlife.org/mp/20q?search=Lasioglossum+calceatum&flags=subgenus:,Andrej Gogala,,,,
,Lasioglossum_calceatum_3,Lasioglossum,Lasioglossum calceatum,Female,Behaviour,,,http://www.bwars.com/bee/halictidae/lasioglossum-calceatum,C W Allen,,,,
,Lasioglossum_calceatum_4,Lasioglossum,Lasioglossum calceatum,Female,Behaviour,Nest building,Soil,http://www.bwars.com/bee/halictidae/lasioglossum-calceatum,C W Allen,,,,
,Lasioglossum_sexstrigatum_1,Lasioglossum,Lasioglossum sexstrigatum,Female,Behaviour,Nest building,Soil,http://www.bwars.com/bee/halictidae/lasioglossum-sexstrigatum,"Peeters et al., 1999",,,,
,Andrena_carantonica_1,Andrena,Andrena carantonica,Female,Behaviour,Nest building,Excavator,http://www.discoverlife.org/mp/20q?search=Andrena+carantonica&flags=subgenus:,Andrej Gogala,,,,
,Andrena_carantonica_2,Andrena,Andrena carantonica,Female,Behaviour,Sociality,Communal,http://www.discoverlife.org/mp/20q?search=Andrena+carantonica&flags=subgenus:,Andrej Gogala,,,,
,Andrena_carantonica_3,Andrena,Andrena carantonica,Female,Behaviour,Diet,Polylectic,http://www.discoverlife.org/mp/20q?search=Andrena+carantonica&flags=subgenus:,Andrej Gogala,,,,
,Andrena_carantonica_4,Andrena,Andrena carantonica,Female,Behaviour,Voltinism,Suspected_multivoltine,http://www.discoverlife.org/mp/20q?search=Andrena+carantonica&flags=subgenus:,Andrej Gogala,,,,
,Andrena_carantonica_5,Andrena,Andrena carantonica,Female,Behaviour,Nest building,Soil,http://www.discoverlife.org/mp/20q?search=Andrena+carantonica&flags=subgenus:,Andrej Gogala,,,,
,Andrena_varians_1,Andrena,Andrena varians,Female,Behaviour,Nest building,Soil,http://www.bwars.com/bee/andrenidae/andrena-varians,M Edwards,,,,
,Andrena_varians_2,Andrena,Andrena varians,Female,Behaviour,Diet,Polylectic,http://www.bwars.com/bee/andrenidae/andrena-varians,M Edwards,,,,
,Andrena_varians_3,Andrena,Andrena varians,Female,Behaviour,Voltinism,Univoltine,http://www.discoverlife.org/mp/20q?search=Andrena+varians,M Edwards,,,,
,Andrena_varians_4,Andrena,Andrena varians,Female,Behaviour,Nest building,Excavator,http://www.discoverlife.org/mp/20q?search=Andrena+varians,M Edwards,,,,
,Andrena_barbilabris_1,Andrena,Andrena barbilabris,Female,Behaviour,Nest building,Soil,http://www.discoverlife.org/20/q?search=Andrena+barbilabris,Andrej Gogala,,,,
,Andrena_barbilabris_2,Andrena,Andrena barbilabris,Female,Behaviour,Nest building,Excavator,http://www.discoverlife.org/20/q?search=Andrena+barbilabris,Andrej Gogala,,,,
,Andrena_barbilabris_3,Andrena,Andrena barbilabris,Female,Behaviour,Diet,Polylectic,http://www.discoverlife.org/20/q?search=Andrena+barbilabris,Andrej Gogala,,,,
,Andrena_barbilabris_4,Andrena,Andrena barbilabris,Female,Behaviour,Voltinism,Bivoltine/Univoltine,http://www.discoverlife.org/20/q?search=Andrena+barbilabris,Andrej Gogala,,,,
,Andrena_haemorrhoa_1,Andrena,Andrena haemorrhoa,Female,Behaviour,Nest building,Soil,http://www.discoverlife.org/mp/20q?search=Andrena+haemorrhoa&flags=subgenus:,Andrej Gogala,,,,
,Andrena_haemorrhoa_2,Andrena,Andrena haemorrhoa,Female,Behaviour,Nest building,Excavator,http://www.discoverlife.org/mp/20q?search=Andrena+haemorrhoa&flags=subgenus:,Andrej Gogala,,,,
,Andrena_haemorrhoa_3,Andrena,Andrena haemorrhoa,Female,Behaviour,Diet,Polylectic,http://www.discoverlife.org/mp/20q?search=Andrena+haemorrhoa&flags=subgenus:,Andrej Gogala,,,,
,Andrena_haemorrhoa_4,Andrena,Andrena haemorrhoa,Female,Behaviour,Voltinism,Univoltine,http://www.discoverlife.org/mp/20q?search=Andrena+haemorrhoa&flags=subgenus:,Andrej Gogala,,,,
,Andrena_nitida_1,Andrena,Andrena nitida,Female,Behaviour,Diet,Polylectic,http://www.discoverlife.org/mp/20q?search=Andrena+nitida,Andrej Gogala,,,,
,Andrena_nitida_2,Andrena,Andrena nitida,Female,Behaviour,Nest building,Soil,http://www.discoverlife.org/mp/20q?search=Andrena+nitida,Andrej Gogala,,,,
,Andrena_nitida_3,Andrena,Andrena nitida,Female,Behaviour,Nest building,Excavator,http://www.discoverlife.org/mp/20q?search=Andrena+nitida,Andrej Gogala,,,,
,Andrena_nitida_4,Andrena,Andrena nitida,Female,Behaviour,Voltinism,Univoltine,http://www.discoverlife.org/mp/20q?search=Andrena+nitida,Andrej Gogala,,,,
,Andrena_cineraria_1,Andrena,Andrena cineraria,Female,Behaviour,Voltinism,Suspected_bivoltine,http://www.bwars.com/bee/andrenidae/andrena-cineraria,M E Archer and G R Else,,,,
,Andrena_cineraria_2,Andrena,Andrena cineraria,Female,Behaviour,Nest building,Soil,http://www.bwars.com/bee/andrenidae/andrena-cineraria,M E Archer and G R Else,,,,
,Andrena_cineraria_3,Andrena,Andrena cineraria,Female,Behaviour,Nest building,Excavator,http://www.bwars.com/bee/andrenidae/andrena-cineraria,M E Archer and G R Else,,,,
,Andrena_cineraria_4,Andrena,Andrena cineraria,Female,Behaviour,Diet,Polylectic,http://www.bwars.com/bee/andrenidae/andrena-cineraria,M E Archer and G R Else,,,,
,Andrena_chrysosceles_1,Andrena,Andrena chrysosceles,Female,Behaviour,Sociality,Solitary,http://www.bwars.com/bee/andrenidae/andrena-chrysosceles,M Edwards,,,,
,Andrena_chrysosceles_2,Andrena,Andrena chrysosceles,Female,Behaviour,Diet,Polylectic,http://www.bwars.com/bee/andrenidae/andrena-chrysosceles,M Edwards,,,,
,Andrena_chrysosceles_3,Andrena,Andrena chrysosceles,Female,Behaviour,Voltinism,Univoltine,http://www.discoverlife.org/mp/20q?search=Andrena+chrysosceles&guide=Apoidea_species&cl=RO&show_images=off&flags=HAS:,Andrej Gogala,,,,
,Andrena_chrysosceles_4,Andrena,Andrena chrysosceles,Female,Behaviour,Nest building,Soil,http://www.discoverlife.org/mp/20q?search=Andrena+chrysosceles&guide=Apoidea_species&cl=RO&show_images=off&flags=HAS:,Andrej Gogala,,,,
,Andrena_chrysosceles_5,Andrena,Andrena chrysosceles,Female,Behaviour,Nest building,Excavator,http://www.discoverlife.org/mp/20q?search=Andrena+chrysosceles&guide=Apoidea_species&cl=RO&show_images=off&flags=HAS:,Andrej Gogala,,,,
,Bombus_hortorum_1,Bombus,Bombus hortorum,Female,Behaviour,Sociality,Eusocial,http://www.bwars.com/bee/apidae/bombus-hortorum,M Edwards,,,,
,Bombus_hortorum_2,Bombus,Bombus hortorum,Female,Behaviour,Nest building,Cavity,http://www.bwars.com/bee/apidae/bombus-hortorum,M Edwards,,,,
,Bombus_hortorum_3,Bombus,Bombus hortorum,Female,Behaviour,Diet,Polylectic,http://www.bwars.com/bee/apidae/bombus-hortorum,M Edwards,,,,
,Bombus_lapidarius_1,Bombus,Bombus lapidarius,Female,Behaviour,Sociality,Eusocial,http://www.bwars.com/bee/apidae/bombus-lapidarius,M Edwards,,,,
,Bombus_lapidarius_2,Bombus,Bombus lapidarius,Female,Behaviour,Nest building,Cavity,http://www.bwars.com/bee/apidae/bombus-lapidarius,M Edwards,,,,
,Bombus_lapidarius_3,Bombus,Bombus lapidarius,Female,Behaviour,Diet,Polylectic,http://www.bwars.com/bee/apidae/bombus-lapidarius,M Edwards,,,,
,Andrena_dorsata_1,Andrena,Andrena dorsata,Female,Behaviour,Voltinism,Bivoltine,http://www.bwars.com/bee/andrenidae/andrena-dorsata,M Edwards,,,,
,Andrena_dorsata_2,Andrena,Andrena dorsata,Female,Behaviour,Nest building,Soil,http://www.bwars.com/bee/andrenidae/andrena-dorsata,M Edwards,,,,
,Andrena_dorsata_3,Andrena,Andrena dorsata,Female,Behaviour,Diet,Polylectic,http://www.bwars.com/bee/andrenidae/andrena-dorsata,M Edwards,,,,
,Andrena_dorsata_4,Andrena,Andrena dorsata,Female,Behaviour,Nest building,Excavator,http://www.discoverlife.org/mp/20q?search=Andrena+dorsata&flags=subgenus:,Andrej Gogala,,,,
,Bombus_jonellus_1,Bombus,Bombus jonellus,Female,Behaviour,Nest building,Cavity,http://www.bwars.com/bee/apidae/bombus-jonellus,M Edwards,,,,
,Bombus_jonellus_2,Bombus,Bombus jonellus,Female,Behaviour,Diet,Polylectic,http://www.bwars.com/bee/apidae/bombus-jonellus,M Edwards,,,,
,Bombus_jonellus_3,Bombus,Bombus jonellus,Female,Behaviour,Voltinism,Bivoltine,http://www.bwars.com/bee/apidae/bombus-jonellus,M Edwards,,,,
,Bombus_jonellus_4,Bombus,Bombus jonellus,Female,Behaviour,Sociality,Eusocial,http://www.bwars.com/bee/apidae/bombus-jonellus,M Edwards,,,,
,Anthophora_plumipes_1,Anthophora,Anthophora plumipes,Female,Behaviour,Voltinism,Univoltine,http://www.discoverlife.org/mp/20q?search=Anthophora+plumipes,Andrej Gogala,,,,
,Anthophora_plumipes_2,Anthophora,Anthophora plumipes,Female,Behaviour,Nest building,Soil,http://www.discoverlife.org/mp/20q?search=Anthophora+plumipes,Andrej Gogala,,,,
,Anthophora_plumipes_3,Anthophora,Anthophora plumipes,Female,Behaviour,Nest building,Excavator,http://www.discoverlife.org/mp/20q?search=Anthophora+plumipes,Andrej Gogala,,,,
,Anthophora_plumipes_4,Anthophora,Anthophora plumipes,Female,Behaviour,Diet,Polylectic,http://www.bwars.com/bee/apidae/anthophora-plumipes,G R Else,,,,
,Bombus_hypnorum_1,Bombus,Bombus hypnorum,Female,Behaviour,Nest building,Cavity,http://www.discoverlife.org/20/q?search=Bombus+hypnorum,Andrej Gogala,,,,
,Bombus_hypnorum_2,Bombus,Bombus hypnorum,Female,Behaviour,Sociality,Eusocial,http://www.discoverlife.org/20/q?search=Bombus+hypnorum,Andrej Gogala,,,,
,Bombus_hypnorum_3,Bombus,Bombus hypnorum,Female,Behaviour,Diet,Polylectic,http://www.discoverlife.org/20/q?search=Bombus+hypnorum,Andrej Gogala,,,,
,Andrena_subopaca_1,Anthophora,Andrena subopaca,Female,Behaviour,Voltinism,Suspected_bivoltine,http://www.bwars.com/bee/andrenidae/andrena-subopaca,G R Else,,,,
,Andrena_subopaca_2,Bombus,Andrena subopaca,Female,Behaviour,Diet,Polylectic,http://www.bwars.com/bee/andrenidae/andrena-subopaca,G R Else,,,,
,Andrena_nigroaenea_1,Andrena,Andrena nigroaenea,Female,Behaviour,Voltinism,Bivoltine,http://www.bwars.com/bee/andrenidae/andrena-nigroaenea,M Edwards,,,,
,Andrena_nigroaenea_2,Andrena,Andrena nigroaenea,Female,Behaviour,Diet,Polylectic,http://www.bwars.com/bee/andrenidae/andrena-nigroaenea,M Edwards,,,,
,Andrena_nigroaenea_3,Andrena,Andrena nigroaenea,Female,Behaviour,Nest building,Soil,http://www.discoverlife.org/mp/20q?search=Andrena+nigroaenea&flags=subgenus:,Andrej Gogala,,,,
,Andrena_nigroaenea_4,Andrena,Andrena nigroaenea,Female,Behaviour,Nest building,Excavator,http://www.discoverlife.org/mp/20q?search=Andrena+nigroaenea&flags=subgenus:,Andrej Gogala,,,,
,Andrena_nigroaenea_5,Andrena,Andrena nigroaenea,Female,Behaviour,Sociality,Probably_communal,http://www.discoverlife.org/mp/20q?search=Andrena+nigroaenea&flags=subgenus:,Andrej Gogala,,,,
,Lasioglossum_punctatissum_1,Andrena,Lasioglossum punctatissum,Female,Behaviour,Sociality,Probably_solitary,http://www.bwars.com/bee/halictidae/lasioglossum-punctatissimum,C W Allen,,,,
,Lasioglossum_punctatissum_2,Andrena,Lasioglossum punctatissum,Female,Behaviour,Diet,Oliglectic,http://www.bwars.com/bee/halictidae/lasioglossum-punctatissimum,C W Allen,,,,
,Lasioglossum_punctatissum_3,Andrena,Lasioglossum punctatissum,Male,Behaviour,Diet,Polylectic,http://www.bwars.com/bee/halictidae/lasioglossum-punctatissimum,C W Allen,,,,
,Lasioglossum_zonulum_1,Lasioglossum,Lasioglossum zonulum,Female,Behaviour,Sociality,Solitary,http://www.discoverlife.org/20/q?search=Lasioglossum+zonulum,Andrej Gogala,,,,
,Lasioglossum_zonulum_2,Lasioglossum,Lasioglossum zonulum,Female,Behaviour,Nest building,Soil,http://www.discoverlife.org/20/q?search=Lasioglossum+zonulum,Andrej Gogala,,,,
,Lasioglossum_zonulum_3,Lasioglossum,Lasioglossum zonulum,Female,Behaviour,Nest building,Excavator,http://www.discoverlife.org/20/q?search=Lasioglossum+zonulum,Andrej Gogala,,,,
,Lasioglossum_zonulum_4,Lasioglossum,Lasioglossum zonulum,Female,Behaviour,Diet,Polylectic,http://www.discoverlife.org/20/q?search=Lasioglossum+zonulum,Andrej Gogala,,,,
,Lasioglossum_leucozonium_1,Lasioglossum,Lasioglossum leucozonium,Female,Behaviour,Diet,Polylectic,http://www.discoverlife.org/20/q?search=Lasioglossum+leucozonium,Andrej Gogala,,,,
,Lasioglossum_leucozonium_2,Lasioglossum,Lasioglossum leucozonium,Female,Behaviour,Nest building,Soil,http://www.discoverlife.org/20/q?search=Lasioglossum+leucozonium,Andrej Gogala,,,,
,Lasioglossum_leucozonium_3,Lasioglossum,Lasioglossum leucozonium,Female,Behaviour,Nest building,Excavator,http://www.discoverlife.org/20/q?search=Lasioglossum+leucozonium,Andrej Gogala,,,,
,Lasioglossum_leucozonium_4,Lasioglossum,Lasioglossum leucozonium,Female,Behaviour,Sociality,Solitary,http://www.discoverlife.org/20/q?search=Lasioglossum+leucozonium,Andrej Gogala,,,,
,Andrena_labiata_1,Andrena,Andrena labiata,Female,Behaviour,Diet,Polylectic,http://www.discoverlife.org/20/q?search=Andrena+labiata,Andrej Gogala,,,,
,Andrena_labiata_2,Andrena,Andrena labiata,Female,Behaviour,Nest building,Soil,http://www.discoverlife.org/20/q?search=Andrena+labiata,Andrej Gogala,,,,
,Andrena_labiata_3,Andrena,Andrena labiata,Female,Behaviour,Nest building,Excavator,http://www.discoverlife.org/20/q?search=Andrena+labiata,Andrej Gogala,,,,
,Andrena_labiata_4,Andrena,Andrena labiata,Female,Behaviour,Voltinism,Univoltine,http://www.discoverlife.org/20/q?search=Andrena+labiata,Andrej Gogala,,,,
,Andrena_ovatula_1,Andrena,Andrena ovatula,Female,Behaviour,Diet,Polylectic,http://www.discoverlife.org/mp/20q?search=Andrena+ovatula,Andrej Gogala,,,,
,Andrena_ovatula_2,Andrena,Andrena ovatula,Female,Behaviour,Nest building,Soil,http://www.discoverlife.org/mp/20q?search=Andrena+ovatula,Andrej Gogala,,,,
,Andrena_ovatula_3,Andrena,Andrena ovatula,Female,Behaviour,Nest building,Excavator,http://www.discoverlife.org/mp/20q?search=Andrena+ovatula,Andrej Gogala,,,,
,Andrena_ovatula_4,Andrena,Andrena ovatula,Female,Behaviour,Voltinism,Bivoltine,http://www.discoverlife.org/mp/20q?search=Andrena+ovatula,Andrej Gogala,,,,
,Lasioglossum_sexnotatum_1,Lasioglossum,Lasioglossum sexnotatum,Female,Behaviour,Diet,Polylectic,http://www.bwars.com/bee/halictidae/lasioglossum-sexnotatum,G W Allen,,,,
,Lasioglossum_sexnotatum_2,Lasioglossum,Lasioglossum sexnotatum,Female,Behaviour,Voltinism,Univoltine,http://www.bwars.com/bee/halictidae/lasioglossum-sexnotatum,G W Allen,,,,
,Anthophora_retusa_1,Anthophora,Anthophora retusa,Female,Behaviour,Voltinism,Univoltine,http://www.discoverlife.org/mp/20q?search=Anthophora+retusa&flags=subgenus:,Andrej Gogala,,,,
,Anthophora_retusa_2,Anthophora,Anthophora retusa,Female,Behaviour,Diet,Polylectic,http://www.discoverlife.org/mp/20q?search=Anthophora+retusa&flags=subgenus:,Andrej Gogala,,,,
,Anthophora_retusa_3,Anthophora,Anthophora retusa,Female,Behaviour,Nest building,Soil,http://www.discoverlife.org/mp/20q?search=Anthophora+retusa&flags=subgenus:,Andrej Gogala,,,,
,Anthophora_retusa_4,Anthophora,Anthophora retusa,Female,Behaviour,Nest building,Excavator,http://www.discoverlife.org/mp/20q?search=Anthophora+retusa&flags=subgenus:,Andrej Gogala,,,,
,Andrena_semilaevis_1,Andrena,Andrena semilaevis,Female,Behaviour,Voltinism,Suspected_bivoltine,http://www.bwars.com/bee/andrenidae/andrena-semilaevis,G R Else,,,,
,Andrena_semilaevis_2,Andrena,Andrena semilaevis,Female,Behaviour,Diet,Polylectic,http://www.bwars.com/bee/andrenidae/andrena-semilaevis,G R Else,,,,
,Megachile_willughbiella_1,Megachile,Megachile willughbiella,Female,Behaviour,Voltinism,Bivoltine/Univoltine,http://www.discoverlife.org/20/q?search=Megachile+willughbiella,Andrej Gogala,,,,
,Megachile_willughbiella_2,Megachile,Megachile willughbiella,Female,Behaviour,Nest building,Wood,http://www.discoverlife.org/20/q?search=Megachile+willughbiella,Andrej Gogala,,,,
,Megachile_willughbiella_3,Megachile,Megachile willughbiella,Female,Behaviour,Nest building,Excavator,http://www.discoverlife.org/20/q?search=Megachile+willughbiella,Andrej Gogala,,,,
,Megachile_willughbiella_4,Megachile,Megachile willughbiella,Female,Behaviour,Nest building,Cavity,http://www.discoverlife.org/20/q?search=Megachile+willughbiella,Andrej Gogala,,,,
,Megachile_willughbiella_5,Megachile,Megachile willughbiella,Female,Behaviour,Nest building,Soil,http://www.bwars.com/bee/megachilidae/megachile-willughbiella,A Jukes,,,,
,Andrena_fucata_1,Andrena,Andrena fucata,Female,Behaviour,Nest building,Soil,http://www.discoverlife.org/mp/20q?search=Andrena+fucata,Andrej Gogala,,,,
,Andrena_fucata_2,Andrena,Andrena fucata,Female,Behaviour,Diet,Polylectic,http://www.discoverlife.org/mp/20q?search=Andrena+fucata,Andrej Gogala,,,,
,Andrena_fucata_3,Andrena,Andrena fucata,Female,Behaviour,Voltinism,Univoltine,http://www.discoverlife.org/mp/20q?search=Andrena+fucata,Andrej Gogala,,,,
,Andrena_fulvida_1,Andrena,Andrena fulvida,Female,Behaviour,Diet,Polylectic,http://www.discoverlife.org/mp/20q?search=Andrena+fulvida&flags=subgenus:,Andrej Gogala,,,,
,Andrena_fulvida_2,Andrena,Andrena fulvida,Female,Behaviour,Nest building,Soil,http://www.discoverlife.org/mp/20q?search=Andrena+fulvida&flags=subgenus:,Andrej Gogala,,,,
,Andrena_fulvida_3,Andrena,Andrena fulvida,Female,Behaviour,Nest building,Excavator,http://www.discoverlife.org/mp/20q?search=Andrena+fulvida&flags=subgenus:,Andrej Gogala,,,,
,Andrena_fulvida_4,Andrena,Andrena fulvida,Female,Behaviour,Voltinism,Univoltine,http://www.discoverlife.org/mp/20q?search=Andrena+fulvida&flags=subgenus:,Andrej Gogala,,,,
,Anthophora_quadrimaculata_1,Andrena,Anthophora quadrimaculata,Female,Behaviour,Diet,Polylectic,http://www.discoverlife.org/mp/20q?search=Anthophora+quadrimaculata&flags=subgenus:,Andrej Gogala,,,,
,Anthophora_quadrimaculata_2,Andrena,Anthophora quadrimaculata,Female,Behaviour,Nest building,Soil,http://www.discoverlife.org/mp/20q?search=Anthophora+quadrimaculata&flags=subgenus:,Andrej Gogala,,,,
,Anthophora_quadrimaculata_3,Andrena,Anthophora quadrimaculata,Female,Behaviour,Nest building,Excavator,http://www.discoverlife.org/mp/20q?search=Anthophora+quadrimaculata&flags=subgenus:,Andrej Gogala,,,,
,Anthophora_quadrimaculata_4,Andrena,Anthophora quadrimaculata,Female,Behaviour,Voltinism,Univoltine,http://www.discoverlife.org/mp/20q?search=Anthophora+quadrimaculata&flags=subgenus:,Andrej Gogala,,,,
,Andrena_nigriceps_1,Andrena,Andrena nigriceps,Female,Behaviour,Voltinism,Univoltine,http://www.bwars.com/bee/andrenidae/andrena-nigriceps,M Edwards,,,,
,Andrena_nigriceps_2,Andrena,Andrena nigriceps,Female,Behaviour,Nest building,Soil,http://www.bwars.com/bee/andrenidae/andrena-nigriceps,M Edwards,,,,
,Andrena_nigriceps_3,Andrena,Andrena nigriceps,Female,Behaviour,Diet,Polylectic,http://www.bwars.com/bee/andrenidae/andrena-nigriceps,M Edwards,,,,
,Megachile_ligniseca_1,Megachile,Megachile ligniseca,Female,Behaviour,Diet,Polylectic,http://www.discoverlife.org/20/q?search=Megachile+ligniseca,Andrej Gogala,,,,
,Megachile_ligniseca_2,Megachile,Megachile ligniseca,Female,Behaviour,Nest building,Wood,http://www.discoverlife.org/20/q?search=Megachile+ligniseca,Andrej Gogala,,,,
,Megachile_ligniseca_3,Megachile,Megachile ligniseca,Female,Behaviour,Voltinism,Univoltine,http://www.discoverlife.org/20/q?search=Megachile+ligniseca,Andrej Gogala,,,,
,Stelis_breviuscula_1,Stelis,Stelis breviuscula,Female,Behaviour,Parasitism,Cleptoparasitic,http://www.discoverlife.org/mp/20q?search=Stelis+breviuscula,Andrej Gogala,,,,
,Stelis_breviuscula_2,Stels,Stelis breviuscula,Female,Behaviour,Voltinism,Univoltine,http://www.discoverlife.org/mp/20q?search=Stelis+breviuscula,Andrej Gogala,,,,
,Megachile_latimanus_1,Megachile,Megachile latimanus,Female,Behaviour,Nest building,Soil,http://www.discoverlife.org/20/q?search=Megachile+latimanus,"Mitchell, T.B. 1962",,,,
